Sales Order Number,Sales Order Date,Customer ID,product_id,system_sku,main_category,sub_category,brand_name,product_name,Visitors,Quantity,Transactions,Sales,Profit,Shipment Order Date,Ship Mode,City,Country,Location
7540,2/24/2019,169,4053,186-MC054,Beauty,Skincare,MYTHSCEUTICALS,MYTHSCEUTICALS Rose Bulgarian Hydrosols 100ml,1,9,"1,619.91",1619.91,97.1946,#############,Standard Class,Newark,United States,Delaware
7541,6/4/2018,5648,4073,186-MC074,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Whitening Moisturizing Essential Oil 100ml,1,1,6.48,6.48,3.1104,#############,First Class,Seattle,United States,Washington
7542,11/27/2018,5648,4055,186-MC056,Beauty,Skincare,MYTHSCEUTICALS,MYTHSCEUTICALS Lavender Hydrosols 100ml,1,7,41.86,41.86,20.5114,#############,First Class,Seattle,United States,Washington
7543,3/22/2019,11234,4074,186-MC075,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Facial & Firming Essential Oil Complex 100ml,1,4,211.17,211.168,15.8376,#############,First Class,Seattle,United States,Washington
7544,3/6/2019,11234,4072,186-MC073,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Foxur Remover Essential Oil 100ml,1,2,479.98,479.984,59.998,#############,First Class,Seattle,United States,Washington
7545,8/23/2018,11234,4077,186-MC078,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Nerve Blend Essential Oil Complex 100ml,1,2,7.86,7.86,3.6156,#############,Standard Class,Cleveland,United States,Ohio
7546,2/6/2018,11234,4075,186-MC076,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Rose Bulgarian Essential Oil Complex 100ml,1,2,24.45,24.448,8.8624,#############,Standard Class,Cleveland,United States,Ohio
7547,10/29/2018,11244,4027,186-MC005,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Tea Tree 100% Essential Oil 10ml,1,4,176.04,176.04,45.7704,#############,Standard Class,Cleveland,United States,Ohio
7548,5/31/2018,11244,4078,186-MC079,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Ginger Body Essential Oil Complex 100ml,1,9,16.02,16.02,4.4856,#############,Standard Class,Elmhurst,United States,Illinois
7549,12/10/2017,11244,4076,186-MC077,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Slimming & Firming Essential Oil Complex 100ml,1,4,185.92,185.92,62.748,#############,Standard Class,Elmhurst,United States,Illinois
7550,12/5/2018,2257,24350,544-14832301814,Beauty,Skincare,Pevonia Botanica,Pevonia Botanica Luminous 'C' & 'SEA' (Salon Product) 5 treatments,1,2,49.57,49.568,15.49,#############,First Class,Lakeville,United States,Minnesota
7551,11/21/2018,2257,4138,186-SETMC165,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Hair Therapy Device Set Ionic Hair Rejuvenate Comb & Hair Therapy Treatment Oil Complex 2pcs,1,7,54.71,54.712,11.6263,#############,Second Class,New York City,United States,New York
7552,1/15/2019,4265,4084,186-BTM062,Beauty,Skincare,MYTHSCEUTICALS,MYTHSCEUTICALS EMS Color Spectrum Face Device 1pc,1,2,7.22,7.216,1.7138,#############,Second Class,Los Angeles,United States,California
7553,9/16/2018,11238,27470,544-14017423301,Beauty,Skincare,Eminence,Eminence Soothing Chamomile Tonique 125ml/4oz,1,2,9.18,9.184,1.148,#############,Second Class,Los Angeles,United States,California
7554,12/27/2017,11238,37162,544-16950880602,Beauty,Makeup,Estee Lauder,Estee Lauder Double Wear Stay In Place Lip Pencil - # 19 Currant 1.2g/0.04oz,1,5,32.75,32.75,15.065,#############,Second Class,Chicago,United States,Illinois
7555,1/6/2019,1127,30585,544-20180533806,Beauty,Fragrance,Gucci,Gucci Flora By Gucci Eau De Toilette Spray (New Packaging) 50ml/1.6oz,1,4,76.78,76.776,-58.8616,#############,Second Class,Chicago,United States,Illinois
7556,2/6/2019,1540,28710,544-19738352514,Beauty,Skincare,Noodle & Boo,Noodle & Boo Bundle Of Joy Set: Newborn 2-in-1 Hair & Body Wash 59ml/2oz + Super Soft Lotion 59ml/2oz 2pcs,1,3,5.67,5.67,0.1134,#############,Second Class,Chicago,United States,Illinois
7557,10/22/2018,5288,31712,544-19660499906,Beauty,Fragrance,Police,Police The Sinner Eau De Toilette Spray 30ml/1oz,1,2,253.37,253.372,-14.4784,#############,Second Class,Chicago,United States,Illinois
7558,7/11/2018,11258,4028,186-MC006,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICAL Sweet Orange 100% Essential Oil 10ml,1,6,532.7,532.704,-26.6352,#############,Second Class,Chicago,United States,Illinois
7559,2/14/2018,11258,39415,544-21288767801,Beauty,Skincare,Malibu C,Malibu C Acne C Serum (With Activating Crystal) 30ml/1oz,1,2,4.91,4.912,0.307,#############,Standard Class,Buffalo,United States,New York
7560,1/10/2018,11258,37523,544-22079584202,Beauty,Makeup,Givenchy,Givenchy Mat & Blur Touch Matifying Stick (Primer and Touch Up) 5.5g/0.19oz,1,4,252,252,93.24,#############,Standard Class,Roseville,United States,California
7561,5/11/2019,11258,37351,544-21104499901,Beauty,Skincare,Fresh,Fresh Umbrian Clay Purifying Facial Toner 200ml/6.7oz,1,8,60.29,60.288,-27.1296,#############,Standard Class,Roseville,United States,California
7562,8/24/2018,11258,32948,544-15720634305,Beauty,Men,Hugo Boss,Hugo Boss Boss Bottled Sport Eau De Toilette Spray 30ml/1oz,1,1,2.63,2.632,0.8225,#############,First Class,Arlington,United States,Texas
7563,3/16/2019,11258,33193,544-12105041405,Beauty,Men,Loris Azzaro,Loris Azzaro Azzaro Duo Eau De Toilette Spray 50ml/1.7oz,1,9,23.69,23.688,7.6986,#############,Standard Class,Lawrence,United States,Massachusetts
7564,8/21/2018,9069,39405,544-12167013602,Beauty,Makeup,Make Up For Ever,Make Up For Ever Velvet Finish Compact Powder - #4 (Beige) 10g/0.35oz,1,4,23.12,23.12,11.3288,#############,Standard Class,Lawrence,United States,Massachusetts
7565,4/21/2018,5288,37461,544-21249367721,Beauty,Men,Gentlemen's Tonic,Gentlemen's Tonic Babassu And Bergamot Classic Shave Cream 100ml/3.4oz,1,4,46,46,20.7,#############,Standard Class,Lawrence,United States,Massachusetts
7566,2/28/2018,5288,4088,186-BTM041,Beauty,Skincare,MYTHSCEUTICALS,MYTHSCEUTICALS Ionic Face Massager 1pc,1,1,120.71,120.712,-18.1068,#############,Standard Class,Lawrence,United States,Massachusetts
7567,11/30/2018,4102,29131,544-21392327703,Beauty,Skincare,Apivita,Apivita Rose Pepper Reshaping Intensive Serum 150ml/5.71oz,1,2,160.32,160.32,44.8896,#############,Second Class,Waco,United States,Texas
7568,12/19/2018,11261,38261,544-12729515003,Beauty,Personal Care,Jan Marini,Jan Marini Bioglycolic Resurfacing Body Scrub 355ml/12oz,1,2,127.88,127.88,40.9216,#############,Second Class,Waco,United States,Texas
7569,4/1/2018,7181,39794,544-22219023901,Beauty,Skincare,Mustela,Mustela Stelatopia Emollient Cream - For Atopic-Prone Skin 200ml/6.76oz,1,5,13.71,13.71,-10.054,#############,Standard Class,Houston,United States,Texas
7570,1/11/2018,7006,11380,190-LDBGL201,Beauty,Personal Care,Glysomed,Glysomed Foot Balm 120 ml,1,7,34.86,34.86,16.3842,#############,Standard Class,Houston,United States,Texas
7571,2/1/2019,7006,32822,544-14202784205,Beauty,Men,Givenchy,Givenchy Play Sport Eau De Toilette Spray P055365 50ml/1.7oz,1,4,155.04,155.04,75.9696,#############,Standard Class,Houston,United States,Texas
7572,11/1/2018,7006,29662,544-20326740801,Beauty,Skincare,DERMAdoctor,DERMAdoctor Kakadu C Face Creme 30ml/1oz,1,7,"1,579.75",1579.746,-447.5947,#############,Standard Class,Houston,United States,Texas
7573,11/1/2018,7006,37486,544-20294131003,Beauty,Personal Care,Giorgio Armani,Giorgio Armani Si Perfumed Shower Gel 200ml/6.7oz,1,4,"1,071.58",1071.576,-553.6476,#############,Standard Class,Seattle,United States,Washington
7574,1/30/2019,7006,33352,544-19596720905,Beauty,Men,Robert Piguet,Robert Piguet Bois Noir Eau De Parfum Spray 100ml/3.4oz,1,3,613.91,613.908,-122.7816,#############,Standard Class,Plainfield,United States,New Jersey
7575,10/15/2018,7006,15233,527-222702372,Beauty,N\A,Moraz,Moraz Polygonum Foot Cream 100ml,1,2,10.86,10.86,5.3214,#############,Standard Class,Plainfield,United States,New Jersey
7576,9/11/2018,7006,15235,527-222702389,Beauty,N\A,Moraz,Moraz Polygonum Nipple Cream 50ml,1,3,79.47,79.47,22.2516,#############,Standard Class,Los Angeles,United States,California
7577,3/11/2019,7006,15237,527-222205286,Beauty,N\A,Moraz,Moraz Pregnancy Set 3 pcs,1,6,10.08,10.08,5.04,#############,Standard Class,Los Angeles,United States,California
7578,9/8/2018,7006,15239,527-222702082,Beauty,N\A,Moraz,Moraz Nose Easy Wipes 1 pack,1,7,"1,552.83",1552.831,200.9546,#############,Second Class,Arlington,United States,Virginia
7579,5/17/2019,7006,15234,527-222702365,Beauty,N\A,Moraz,Moraz Polygonum Body Lotion 150ml,1,5,137.24,137.24,46.3185,#############,Standard Class,Seattle,United States,Washington
7580,5/30/2019,7006,15236,527-222702396,Beauty,Collection - Summer Sports,Moraz,Moraz Polygonum Skin Lightening Cream 50ml,1,1,36.51,36.51,15.6993,#############,Same Day,Seattle,United States,Washington
7581,3/6/2019,7006,29999,544-20272149606,Beauty,Fragrance,Byblos,Byblos Miss Byblos Eau De Parfum Spray (Special Edition) 100ml/3.4oz,1,3,239.98,239.976,80.9919,#############,Same Day,Seattle,United States,Washington
7582,2/11/2018,485,37392,544-12217113844,Beauty,Men,Fudge,Fudge Reform (Medium Hold Flexible Texture Paste) 100ml/3.38oz,1,2,69.46,69.456,22.5732,#############,Same Day,Seattle,United States,Washington
7583,7/1/2018,4943,29553,544-21270714601,Beauty,Skincare,Avene,Avene RetrinAL DAY Emulsion - For Normal To Combination Sensitive Skin 30ml/1oz,1,5,557.59,557.585,0,#############,Standard Class,Edmonds,United States,Washington
7584,6/24/2018,4943,35026,544-21590509221,Beauty,Men,Billy Jealousy,Billy Jealousy Signature White Knight Gentle Daily Facial Cleanser 236ml/8oz,1,6,9.02,9.024,3.1584,#############,Standard Class,Salem,United States,Virginia
7585,7/10/2018,4074,31249,544-18791284014,Beauty,Fragrance,Calvin Klein,Calvin Klein CK One Coffret: Eau De Toilette Spray 50ml/1.7oz + Body Wash 100ml/3.4oz 2pcs,1,2,1.27,1.272,-2.1624,#############,Standard Class,Salem,United States,Virginia
7586,9/12/2018,4285,33011,544-18862464005,Beauty,Men,Jil Sander,Jil Sander Ultrasense White Eau De Toilette Spray 40ml/1.35oz,1,5,70.08,70.08,24.528,#############,Standard Class,Salem,United States,Virginia
7587,5/5/2018,9919,34852,544-22026014601,Beauty,Skincare,Avene,Avene Cleansing Foam - For Normal to Combination Sensitive Skin 150ml/5oz,1,9,490.32,490.32,137.2896,#############,Standard Class,Salem,United States,Virginia
7588,12/3/2017,11263,4039,186-MC040,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Sweet Almond Oil 10ml,1,3,113.97,113.97,27.3528,#############,Standard Class,Salem,United States,Virginia
7589,5/29/2018,11263,4035,186-MC036,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Jojoba Oil 10ml,1,3,123.55,123.552,-29.3436,#############,Standard Class,Salem,United States,Virginia
7590,6/18/2018,11268,4079,186-BTM001,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Gentle Pedi Foot Smoother 1pc,1,5,63.2,63.2,23.384,#############,Standard Class,Salem,United States,Virginia
7591,2/17/2018,7691,4080,186-BTM002,Beauty,Skincare,MYTHSCEUTICALS,MYTHSCEUTICALS Gentle Nail Polisher 1pc,1,2,10.72,10.72,1.742,#############,First Class,Delray Beach,United States,Florida
7592,11/14/2018,7691,24609,544-22007685901,Beauty,Skincare,Decleor,Decleor Hydra Floral Neroli & Moringa Anti-Pollution Hydrating Gel-Cream - Normal to Combination Skin (Salon Product) 50ml/1.7oz,1,7,41.86,41.86,10.465,#############,Standard Class,San Francisco,United States,California
7593,4/6/2019,5752,28218,544-19265431621,Beauty,Skincare,Menaji,Menaji HDPV Anti-Shine Powder - T (Tan) 10g/0.35oz,1,4,45.92,45.92,22.5008,#############,Standard Class,San Francisco,United States,California
7594,2/13/2018,10425,4036,186-MC037,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Olive Oil 10ml,1,7,426.79,426.79,123.7691,#############,Second Class,New York City,United States,New York
7595,9/27/2018,10425,4037,186-MC038,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Grapeseed Oil 10ml,1,4,25.92,25.92,12.4416,#############,Standard Class,Indianapolis,United States,Indiana
7596,5/9/2019,11271,39267,544-18988230703,Beauty,Personal Care,L'Occitane,L'Occitane Neroli & Orchidee Body Milk 250ml/8.4oz,1,6,69.22,69.216,11.2476,#############,First Class,Columbus,United States,Ohio
7597,3/22/2019,11271,4038,186-MC039,Beauty,N\A,MYTHSCEUTICALS,MYTHSCEUTICALS Evening Primrose Oil 10ml,1,3,10.86,10.86,5.1042,#############,First Class,Columbus,United States,Ohio
7598,9/18/2018,4517,37862,544-21473386801,Beauty,Skincare,Guinot,Guinot Masque Yeux Age Logic Eye Contour Mask 4x5.5ml/0.18oz,1,1,5.78,5.78,2.8322,#############,Standard Class,Jacksonville,United States,Florida
7599,10/1/2018,11272,28472,544-18445874401,Beauty,Skincare,Juvena,Juvena Sunsation Classic Bronze Anti-Age Lotion SPF 10 150ml/5oz,1,5,41.7,41.7,20.85,#############,Standard Class,Jacksonville,United States,Florida
7600,1/12/2019,11272,24833,544-21125718101,Beauty,Skincare,HydroPeptide,HydroPeptide Soothing Balm: Anti-Aging Recovery Therapy - All Skin Types 88ml/3oz,1,5,277.4,277.4,133.152,#############,Standard Class,Clinton,United States,Maryland
7601,11/1/2018,11273,38486,544-12550128621,Beauty,Men,Kiehl's,Kiehl's Facial Fuel Eye De-Puffer 5g/0.17oz,1,2,41.96,41.96,2.9372,#############,Standard Class,Clinton,United States,Maryland
7602,12/2/2017,11276,28553,544-15703680914,Beauty,Skincare,Lancome,Lancome Visionnaire Set: Visionnaire [LR2412] 50ml + Renergie Nuit Multi-Lift 15ml + Renergie Multi-Lift SPF 15 15ml + Genifique 7ml 4pcs,1,4,547.14,547.136,-68.392,#############,Standard Class,Clinton,United States,Maryland
7603,12/7/2018,8103,24962,712-BS21,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Bath Salts 200g,1,2,12.96,12.96,6.2208,#############,Standard Class,Clinton,United States,Maryland
7604,4/16/2018,8103,31386,544-16554220906,Beauty,Fragrance,Robert Piguet,Robert Piguet Baghari Eau De Parfum Spray 50ml/1.7oz,1,3,14.35,14.352,5.2026,#############,First Class,Commerce City,United States,Colorado
7605,1/10/2019,5774,24966,712-SC06,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Handcream Tube 2pcs,1,3,79.87,79.872,29.952,#############,Standard Class,Santa Ana,United States,California
7606,5/4/2019,5774,24964,712-BS16,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Soap 25g 4pcs,1,1,46.38,46.384,1.1596,#############,Standard Class,Santa Ana,United States,California
7607,6/3/2018,11277,24968,712-SC10,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Daily Moisturiser & Handcream Jar Set,1,12,364.8,364.8,167.808,#############,Standard Class,Santa Ana,United States,California
7608,2/24/2018,11279,24974,712-WB03,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Wheat Warmer,1,3,94.74,94.74,44.5278,#############,Standard Class,Santa Ana,United States,California
7609,2/23/2018,11279,24972,712-SC12,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Talc 100g,1,4,60.64,60.64,27.8944,#############,Standard Class,Santa Ana,United States,California
7610,8/14/2018,11279,24970,712-SC03,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Massage Oil 2 pcs,1,5,76.3,76.3,38.15,#############,Same Day,Clinton,United States,Maryland
7611,6/2/2018,11280,24978,712-GWS-5,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Slumber Gift Set,1,4,194.32,194.32,56.3528,#############,First Class,Los Angeles,United States,California
7612,8/5/2018,11280,24976,712-WB10,Beauty,Lavender Wold,Cotswold Lavender,Cotswold Lavender Eau de Toilette 50ml,1,7,265.93,265.93,63.8232,#############,Standard Class,Louisville,United States,Kentucky
7613,4/11/2019,10633,24986,712-EO03,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Intermedia 10ml,1,3,182.94,182.94,27.441,#############,Standard Class,Louisville,United States,Kentucky
7614,9/16/2018,10633,24984,712-EO01,Beauty,Lavender Wold,Cotswold Lavender,Cotswold Lavender Angustifolia 10ml,1,7,60.83,60.83,30.415,#############,Standard Class,Louisville,United States,Kentucky
7615,1/9/2019,10633,25001,712-SC60,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Wildflower Body Lotion & Lavender & Geranium Body Lotion 200ml,1,3,389.97,389.97,132.5898,#############,Standard Class,Louisville,United States,Kentucky
7616,10/9/2018,5774,24988,712-BS59,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Lavender & Geranium Soap 2pcs,1,5,43,43,20.21,#############,First Class,Los Angeles,United States,California
7617,8/5/2018,11286,24990,712-BS61,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Honeysuckle Soap 2pcs,1,2,416.32,416.32,112.4064,#############,First Class,Los Angeles,United States,California
7618,12/16/2017,11019,24992,712-BS63,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Wildflower Soap & Honeysuckle Soap,1,2,14.62,14.62,6.8714,#############,First Class,Los Angeles,United States,California
7619,12/25/2018,11287,24998,712-SC57,Beauty,Personal Care,Cotswold Botanics,"Cotswold Botanics Lavender & Geranium Body Lotion, Wildflower Body Lotion & Honeysuckle Body Lotion",1,1,15.87,15.872,1.984,#############,Second Class,Springfield,United States,Missouri
7620,1/10/2018,11287,24996,712-SC51,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Wildflower Body Lotion 2pcs,1,3,215.59,215.592,-48.5082,#############,Second Class,Springfield,United States,Missouri
7621,3/13/2018,10968,25000,712-SC59,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Lavender & Geranium Body Lotion & Honeysuckle Body Lotion 200ml,1,5,88.04,88.04,6.603,#############,Second Class,Springfield,United States,Missouri
7622,3/17/2019,11289,25002,712-SC53,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Lavender & Geranium Handcream 2pcs,1,4,68.45,68.448,7.7004,#############,Second Class,Springfield,United States,Missouri
7623,6/4/2018,11290,25004,712-SC55,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Honeysuckle Handcream 2pcs,1,1,280.79,280.792,35.099,#############,First Class,San Francisco,United States,California
7624,5/9/2018,11288,25006,712-SC61,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Wildflower Handcream & Honeysuckle Handcream 75g,1,5,390.75,390.75,171.93,#############,First Class,San Francisco,United States,California
7625,9/30/2018,11291,25005,712-SC56,Beauty,Personal Care,Cotswold Botanics,"Cotswold Botanics Lavender & Geranium Handcream, Wildflower Handcream & Honeysuckle Handcream 75g",1,3,106.32,106.32,49.9704,#############,Standard Class,Texas City,United States,Texas
7626,4/10/2019,11291,25003,712-SC54,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Wildflower Handcream 2pcs,1,2,141.37,141.372,-14.1372,#############,Standard Class,Texas City,United States,Texas
7627,12/18/2018,11291,25008,712-SC63,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Wildflower Handcream & Lavender & Geranium Handcream 75g,1,3,27.22,27.216,9.8658,#############,Standard Class,New York City,United States,New York
7628,11/29/2018,4011,24957,712-BS18,Beauty,Lavender Wold,Cotswold Lavender,Cotswold Lavender Exfoliating Hand Wash 200ml,1,4,723.92,723.92,188.2192,#############,Standard Class,Bellevue,United States,Washington
7629,1/16/2019,11299,24959,712-BS05,Beauty,Lavender Wold,Cotswold Lavender,Cotswold Lavender Body Wash 200ml,1,4,316,316,31.6,#############,Second Class,New York City,United States,New York
7630,12/9/2017,7507,25007,712-SC62,Beauty,Personal Care,Cotswold Botanics,Cotswold Botanics Lavender & Geranium Handcream & Honeysuckle Handcream 75g,1,4,503.96,503.96,125.99,#############,Standard Class,Wilson,United States,North Carolina
7631,6/28/2018,7507,24963,712-BS07,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Soap 100g 2pcs,1,3,12.72,12.72,6.36,#############,Standard Class,Seattle,United States,Washington
7632,5/13/2018,7507,24961,712-BS13,Beauty,Personal Care,Cotswold Lavender,Cotswold Lavender Body Scrub 200ml,1,4,11.52,11.52,5.6448,#############,Standard Class,Seattle,United States,Washington
